County,Office,Candidate,Party,District,Votes
Boone,Township Board Member,JOHN W PADGETT,Republican,Marion,369
Cass,Township Board Member,John W. Carson,Republican,Clay,699
Daviess,Township Board Member,John W. Potts,Republican,HARRISON,182
Carroll,Township Board Member,John Wells,Republican,JEFFERSON,604
Clay,Township Board Member,Jon P Coble,Republican,PERRY,209
Clark,Township Board Member,Jonathan (Jr) Ramires,Republican,UTICA,1115
Allen,Township Board Member,Jonathan DeWitt,Republican,PERRY,7760
Delaware,Township Board Member,JONNA S REECE,Republican,CENTER,6061
Delaware,Township Board Member,JOSEPH ALAN CARMICHAEL,Republican,PERRY,444
Clay,Township Board Member,Joseph C (Joe) Edwards,Republican,HARRISON,567
Carroll,Township Board Member,Joseph P. Martin,Republican,LIBERTY,139
Carroll,Township Board Member,Joseph Seagrave,Republican,ROCK CREEK,72
Clark,Township Board Member,Josh Waddell,Republican,JEFFERSONVILLE,5855
Allen,Township Board Member,Joshua Abbott,Republican,MAUMEE,524
Bartholomew,Township Board Member,Joshua W. Ogle,Republican,WAYNE,607
Cass,Township Board Member,Joyce Beechy,Republican,Tipton,627
DeKalb,Township Board Member,Joyce Gengnagel,Republican,NEWVILLE,117
DeKalb,Township Board Member,Juanita Russell,Republican,STAFFORD,76
Daviess,Township Board Member,Judy Robinson,Republican,VEALE,354
Benton,Township Board Member,JULIA (JUDY) BELLAR,Republican,CENTER,529
Delaware,Township Board Member,JUSTIN T SKINNER,Republican,SALEM,913
Cass,Township Board Member,Karen Buffum,Republican,Miami,354
Blackford,Township Board Member,Karen E. Gruwell,Republican,JACKSON,296
Clay,Township Board Member,Kari Spelbring,Republican,WASHINGTON,231
DeKalb,Township Board Member,KATHRYN J SATTISON,Republican,KEYSER,1112
Boone,Township Board Member,KATHY G ADKINS,Republican,Jefferson,360
Delaware,Township Board Member,KATHY J MILLER,Republican,WASHINGTON,290
Delaware,Township Board Member,KATRINA (TRINA) MORGAN-RICHARDSON,Republican,SALEM,827
Daviess,Township Board Member,Kay Laughlin,Republican,MADISON,698
Boone,Township Board Member,KAY LEIGH FISHER,Republican,Sugar Creek,435
Benton,Township Board Member,KEATON WILLIAM FOSTER,Republican,HICKORY GROVE,53
Brown,Township Board Member,Keith Baker,Republican,WASHINGTON,1383
DeKalb,Township Board Member,Keith E Crowl,Republican,TROY,89
Decatur,Township Board Member,KELLI KOORS,Republican,CLAY,260
Boone,Township Board Member,KERRY LEIGH DULL,Republican,Washington,426
Dubois,Township Board Member,Kevin  Knies,Republican,HALL TWP,291
Boone,Township Board Member,Kevin Foley,Republican,Worth,786
Benton,Township Board Member,KEVIN T. MCNEIL,Republican,HICKORY GROVE,64
Dubois,Township Board Member,Kim Hoffman,Republican,BOONE TWP,253
Elkhart,Township Board Member,KIMBERLY MANSELL,Republican,CONCORD,5965
Daviess,Township Board Member,Kimberly Shafer,Republican,MADISON,535
Clay,Township Board Member,Kirby Barrett,Republican,PERRY,300
DeKalb,Township Board Member,Kirby Hobbs,Republican,FRANKLIN,194
Carroll,Township Board Member,Lance Alter,Republican,BURLINGTON,534
Allen,Township Board Member,Lance Lothamer,Republican,ADAMS,3253
Brown,Township Board Member,Lanny Rossman,Republican,HAMBLEN,959
Dubois,Township Board Member,Larry  Mickler,Republican,COLUMBIA TWP,190
Elkhart,Township Board Member,LARRY BLACKPORT,Republican,ELKHART,4823
Delaware,Township Board Member,LARRY CRABTREE,Republican,PERRY,398
Elkhart,Township Board Member,LARRY L ERB,Republican,BENTON,573
Brown,Township Board Member,Larry L. Gardner,Republican,JACKSON,881
Carroll,Township Board Member,Larry Leach,Republican,ROCK CREEK,91
Dubois,Township Board Member,Larry M Jones,Republican,HARBISON TWP,373
Cass,Township Board Member,Larry Phipps,Republican,Tipton,548
DeKalb,Township Board Member,Larry W Seiler,Republican,JACKSON,834
Bartholomew,Township Board Member,Larry W. Hoeltke,Republican,GERMAN,1002
Benton,Township Board Member,LAURA  SENESAC,Republican,PINE,82
Elkhart,Township Board Member,LEE BAUMAN,Republican,UNION,1005
Benton,Township Board Member,LEO MARION,Republican,UNION,52
Decatur,Township Board Member,LEON E JOHNSON,Republican,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",2279
Delaware,Township Board Member,LEROY (LEE) ROBERT SOLLARS,Republican,LIBERTY,695
Boone,Township Board Member,LESLIE A CICCARELLI,Republican,Jackson,537
DeKalb,Township Board Member,Leslie Nelson,Republican,WILMINGTON,500
Delaware,Township Board Member,LINDA CAMPBELL-BURCHAM,Republican,NILES,354
Carroll,Township Board Member,Linda Heinzelman,Republican,BURLINGTON,525
Benton,Township Board Member,LINDA I. BREWER,Republican,CENTER,602
Delaware,Township Board Member,LINDA J VORE,Republican,UNION,466
Boone,Township Board Member,LINDA L GOODNIGHT,Republican,Jackson,611
Cass,Township Board Member,Linda Riley,Republican,Tipton,553
Daviess,Township Board Member,Linda Stites,Republican,ELMORE,220
Decatur,Township Board Member,LINDA VOLK,Republican,CLINTON,114
Clark,Township Board Member,Lisa  Nale,Republican,WOOD,663
Delaware,Township Board Member,LISA A PIERCE,Republican,UNION,461
Carroll,Township Board Member,Lisa Ringer,Republican,JACKSON,338
Bartholomew,Township Board Member,Lloyd E. Miller,Republican,COLUMBUS,6499
Daviess,Township Board Member,Lloyd W. Parsons,Republican,VAN BUREN,142
Allen,Township Board Member,Loren W Stewart,Republican,ADAMS,3102
Clay,Township Board Member,Lori A Hutcheson,Republican,POSEY,850
Benton,Township Board Member,LORI S. BUDREAU,Republican,UNION,62
Crawford,Township Board Member,LOUISE WRIGHT,Republican,JOHNSON,54
Allen,Township Board Member,Lowell D Stahlhut,Republican,LAKE,714
Delaware,Township Board Member,LOYAL CUTFORTH,Republican,UNION,476
Clay,Township Board Member,Lucy Strauch,Republican,WASHINGTON,216
Bartholomew,Township Board Member,Luke C. Otte,Republican,JACKSON,202
Elkhart,Township Board Member,MADELINE A SMITH,Republican,BAUGO,1466
Cass,Township Board Member,Marguerite (Missy) Field,Republican,Miami,278
Daviess,Township Board Member,Maria L. Sergesketter,Republican,WASHINGTON,2689
Dearborn,Township Board Member,MARILYN K COURTNEY,Republican,LAWRENCEBURG TOWNSHIPS,1760
Clay,Township Board Member,Marion D Schafer,Republican,POSEY,676
Allen,Township Board Member,Mark A Bradtmueller,Republican,MILAN,610
Clinton,Township Board Member,Mark A Butcher,Republican,SUGAR CREEK,125
Benton,Township Board Member,MARK H. JEFVERT,Republican,YORK,50
Adams,Township Board Member,MARK L NEUENSCHWANDER,Republican,WABASH TWP,1126
Adams,Township Board Member,MARK LEHMANN,Republican,JEFFERSON TWP,96
Clark,Township Board Member,Mark Meyer,Republican,BETHLEHEM,72
Adams,Township Board Member,MARK P MERKEL,Republican,JEFFERSON TWP,96
Dubois,Township Board Member,Mark R. Schmitt,Republican,MADISON TWP,920
Allen,Township Board Member,Mark Roemke,Republican,SPRINGFIELD,594
Clinton,Township Board Member,Marla G Caldwell,Republican,FOREST,180
Carroll,Township Board Member,Marlene "Gail" Frye,Republican,JACKSON,291
Cass,Township Board Member,Marsha Dollar,Republican,Jackson,669
Delaware,Township Board Member,MARTHA A MORRISON,Republican,MONROE,781
Dearborn,Township Board Member,Marty Hon ,Republican,CLAY TOWNSHIPS,319
DeKalb,Township Board Member,Marvin L Skelly,Republican,FAIRFIELD,378
Clay,Township Board Member,Marvin Strauch,Republican,CASS,63
Decatur,Township Board Member,MARY (ROSIE) STIER,Republican,MARION,424
Clinton,Township Board Member,MARY E HARNESS,Republican,WARREN,135
Daviess,Township Board Member,Mary F. Woodruff,Republican,BOGARD,91
Crawford,Township Board Member,MARY G CARLILE,Republican,JENNINGS,211
Cass,Township Board Member,Mary Lou Foerg,Republican,Boone,357
Dubois,Township Board Member,Mary Lou Zehr,Republican,HARBISON TWP,425
Cass,Township Board Member,Mary Nell Smith,Republican,Bethlehem,197
DeKalb,Township Board Member,Matt Peckhart,Republican,TROY,64
Boone,Township Board Member,MATT YOUNG,Republican,Clinton,201
Boone,Township Board Member,MATTHEW "Matt" SCHALLER,Republican,Center,3169
Clay,Township Board Member,Matthew C Weber,Republican,HARRISON,565
Elkhart,Township Board Member,MATTHEW HARTMAN,Republican,CLEVELAND,1785
Clinton,Township Board Member,Matthew Johnson,Republican,SUGAR CREEK,110
Clark,Township Board Member,Matthew Meyer,Republican,UNION,674
Daviess,Township Board Member,Matthew S. Morris,Republican,BOGARD,86
Adams,Township Board Member,MELVIN BURKHART,Republican,BLUE CREEK TWP,139
Cass,Township Board Member,Melvin Price,Republican,Bethlehem,201
Adams,Township Board Member,MICAH B BORNE,Republican,PREBLE TWP,306
Blackford,Township Board Member,Michael A. Wolfe,Republican,LICKING,1415
Adams,Township Board Member,MICHAEL G LIECHTY,Republican,HARTFORD TWP,210
Clinton,Township Board Member,Michael J Gochenour,Republican,ROSS,568
Allen,Township Board Member,Michael J Messmann,Republican,PERRY,7950
Elkhart,Township Board Member,MICHAEL LEE,Republican,WASHINGTON,1423
Bartholomew,Township Board Member,Michael R. Bell,Republican,WAYNE,747
Elkhart,Township Board Member,MICHAEL RINK,Republican,CLINTON,385
Bartholomew,Township Board Member,Michael Shireman,Republican,COLUMBUS,7269
Adams,Township Board Member,MICHAEL STIMPSON,Republican,WASHINGTON TWP,1349
Adams,Township Board Member,MICHAEL SWENEY,Republican,ROOT TWP,1349
Clay,Township Board Member,Michele D Neese,Republican,CASS,64
Clay,Township Board Member,Michelle Harden-Price,Republican,BRAZIL,1209
Clinton,Township Board Member,MIKE HENRY,Republican,KIRKLIN,331
Adams,Township Board Member,MIKE LIPSCOMB,Republican,FRENCH TWP,226
Crawford,Township Board Member,MIKE LUTZ,Republican,OHIO,101
Clinton,Township Board Member,Mike Strange,Republican,JOHNSON,72
Adams,Township Board Member,MINDY FRUECHTE,Republican,KIRKLAND TWP,319
Allen,Township Board Member,Nadean Kruckeberg,Republican,CEDAR CREEK,2798
Dearborn,Township Board Member,Nancy Pickens,Republican,MANCHESTER TOWNSHIP,820
Daviess,Township Board Member,Nancy Singleton,Republican,WASHINGTON,2789
Adams,Township Board Member,NANCY WALKER,Republican,MONROE TWP,679
Cass,Township Board Member,Nathan Allen,Republican,Washington,281
Cass,Township Board Member,Nathan McClain,Republican,Clay,661
Delaware,Township Board Member,NATHANIEL E CARROLL,Republican,CENTER,5333
Clinton,Township Board Member,Neal J Clark,Republican,JACKSON,288
Allen,Township Board Member,Norbert F Sarrazine,Republican,JEFFERSON,483
Carroll,Township Board Member,Norman Anderson,Republican,MADISON,145
Dubois,Township Board Member,Pamela J Weisheit-Hart,Republican,BOONE TWP,242
Clay,Township Board Member,Patricia A Foxx,Republican,VAN BUREN,680
Crawford,Township Board Member,PATRICIA L BEASLEY,Republican,JENNINGS,304
Clinton,Township Board Member,Patricia McQuinn,Republican,MICHIGAN,400
Crawford,Township Board Member,PATRICIA R SHELTON,Republican,BOONE,16
Carroll,Township Board Member,Patrick H. O'Donnell,Republican,WASHINGTON,176
Elkhart,Township Board Member,PAUL E GEYER,Republican,BAUGO,1453
Daviess,Township Board Member,Paul E. Shafer,Republican,MADISON,557
Clinton,Township Board Member,Paul L Dorsey,Republican,UNION,265
Delaware,Township Board Member,PAUL M CAMPBELL,Republican,NILES,274
Boone,Township Board Member,PENNY S BOGAN,Republican,Center,3898
Clinton,Township Board Member,Phil Ramsey,Republican,PERRY,283
DeKalb,Township Board Member,Philip R Brechbill,Republican,RICHLAND,312
Clinton,Township Board Member,Phillip D Carter,Republican,WARREN,160
Crawford,Township Board Member,PHYLIS A GOLDMAN,Republican,JENNINGS,307
Delaware,Township Board Member,R VAN LASATER,Republican,DELAWARE,639
Clay,Township Board Member,Ralph (Pete) Taylor,Republican,VAN BUREN,691
Cass,Township Board Member,Randi J. Wecht,Republican,Jefferson,152
Dubois,Township Board Member,Randy  Boehm,Republican,CASS TWP,531
Dearborn,Township Board Member,Randy Bentle,Republican,MILLER TOWNSHIPS,1659
DeKalb,Township Board Member,Randy Provines,Republican,STAFFORD,88
Boone,Township Board Member,RENE MILLER,Republican,Jefferson,352
Boone,Township Board Member,RICHARD "Mike" HANCOCK,Republican,Worth,803
Allen,Township Board Member,Richard Kaylor,Republican,ADAMS,3517
Elkhart,Township Board Member,RICHARD L SNIDER,Republican,JACKSON,1062
DeKalb,Township Board Member,Rick A Fuller,Republican,CONCORD,304
Elkhart,Township Board Member,RICK E KAUFFMAN,Republican,JEFFERSON,2077
Clay,Township Board Member,Rick James,Republican,JACKSON,836
Carroll,Township Board Member,Rick Roller,Republican,ADAMS,139
Elkhart,Township Board Member,RICK VANDEGRIFT,Republican,OLIVE,652
Cass,Township Board Member,Ricky J. Bernhardt,Republican,Eel,1835
Clark,Township Board Member,Rob Caudill,Republican,CHARLESTOWN,2148
Allen,Township Board Member,Robert (Bob) Kurtz,Republican,SCIPIO,134
Dearborn,Township Board Member,Robert (Bob) Starks,Republican,MILLER TOWNSHIPS,1595
Boone,Township Board Member,ROBERT BOONE,Republican,Marion,390
Bartholomew,Township Board Member,Robert H. Fear,Republican,HARRISON,915
Clay,Township Board Member,Robert J Gambill,Republican,POSEY,948
Clinton,Township Board Member,ROBERT M MOORE,Republican,JACKSON,278
Clinton,Township Board Member,ROBERT STINSON,Republican,WASHINGTON,220
Elkhart,Township Board Member,ROBERT WELDY,Republican,LOCKE,425
Clay,Township Board Member,Roberta Buell,Republican,WASHINGTON,227
Delaware,Township Board Member,ROBIN E CARTER,Republican,MONROE,912
Clinton,Township Board Member,Roger A McClain,Republican,KIRKLIN,270
Allen,Township Board Member,Roger Jones,Republican,EEL RIVER,1116
Allen,Township Board Member,Roger L Gump,Republican,PERRY,7879
Bartholomew,Township Board Member,Roger L. Fromer,Republican,CLAY,447
Clark,Township Board Member,Ronald F Reimer,Republican,CARR,882
Bartholomew,Township Board Member,Ronald H. Hoevener,Republican,SANDCREEK,601
Clark,Township Board Member,Ronald Jones,Republican,OWEN,156
Bartholomew,Township Board Member,Ronald W. Speer,Republican,ROCKCREEK,303
Clay,Township Board Member,Rustin Dean Sinders,Republican,HARRISON,606
Cass,Township Board Member,Ruth Baker,Republican,Harrison,243
Allen,Township Board Member,Ryan Day,Republican,WASHINGTON,5240
Cass,Township Board Member,Sally R. Bechdol,Republican,Bethlehem,195
Clark,Township Board Member,Samuel W Jones II,Republican,CARR,920
Brown,Township Board Member,Sandra D. Pool,Republican,JACKSON,1132
Benton,Township Board Member,SANDY TABERT,Republican,OAK GROVE,312
DeKalb,Township Board Member,Sara Yarian,Republican,FAIRFIELD,354
Carroll,Township Board Member,Scott D. Sisson,Republican,MONROE,758
Dearborn,Township Board Member,Scott Fortner,Republican,CLAY TOWNSHIPS,540
Cass,Township Board Member,Scott Sailors,Republican,Washington,312
Clark,Township Board Member,Scott Sandefur,Republican,UTICA,1282
Allen,Township Board Member,Scott Schroeder,Republican,MARION,727
Allen,Township Board Member,Sharon K Rorick,Republican,MADISON,375
Benton,Township Board Member,SHARON K. GARING,Republican,YORK,48
Bartholomew,Township Board Member,Sharon Voelz,Republican,HARRISON,1015
Delaware,Township Board Member,SHARYN DIANE BLACK,Republican,LIBERTY,1073
Blackford,Township Board Member,Shawn Gearheart,Republican,HARRISON,437
Clark,Township Board Member,Shawn L Grant,Republican,JEFFERSONVILLE,6805
Delaware,Township Board Member,SHERI CHAFIN,Republican,HARRISON,834
Carroll,Township Board Member,Shirley Goyer,Republican,TIPPECANOE,598
Cass,Township Board Member,Shirley M. Bishop,Republican,Eel,1911
Cass,Township Board Member,Spenser Forgey,Republican,Deer Creek,213
Decatur,Township Board Member,STANLEY A SCHOETTMER,Republican,CLINTON,129
Decatur,Township Board Member,STEVE FORTNER,Republican,JACKSON,272
Clay,Township Board Member,Steve Garlits,Republican,BRAZIL,957
Allen,Township Board Member,Steve Ottenweller,Republican,JEFFERSON,527
Elkhart,Township Board Member,STEVE SHOWALTER,Republican,BENTON,607
Daviess,Township Board Member,Steven L. Hart,Republican,BARR,837
Clay,Township Board Member,Steven L. Stoelting,Republican,SUGAR RIDGE,273
Boone,Township Board Member,STEVEN R SCHENCK,Republican,Sugar Creek,484
Allen,Township Board Member,Steven W Dillman,Republican,LAKE,605
Bartholomew,Township Board Member,Sue Anne Lee,Republican,JACKSON,196
Dearborn,Township Board Member,Sue Grace ,Republican,CLAY TOWNSHIPS,447
Daviess,Township Board Member,Sue Killion,Republican,VEALE,414
Cass,Township Board Member,Susan (Suki) Wilson,Republican,Noble,359
Adams,Township Board Member,SUSAN PRICE MILLER,Republican,WASHINGTON TWP,1496
Cass,Township Board Member,Susan VonTobel,Republican,Boone,387
Elkhart,Township Board Member,SUSIE ROGERS,Republican,ELKHART,4753
Boone,Township Board Member,TAMARA K LAWSON,Republican,Sugar Creek,441
Allen,Township Board Member,Tanya Spangler,Republican,JACKSON,120
Elkhart,Township Board Member,TARA L LENGACHER,Republican,OLIVE,791
Benton,Township Board Member,TASIA WILLEFORD,Republican,UNION,41
Cass,Township Board Member,Ted Speicher,Republican,Noble,403
Delaware,Township Board Member,TERESA A HENSLEY,Republican,SALEM,957
Daviess,Township Board Member,Terry Eaton,Republican,BOGARD,107
Clark,Township Board Member,Terry Roudenbush,Republican,UNION,636
Cass,Township Board Member,Thomas K. Weatherwax,Republican,Clay,683
Elkhart,Township Board Member,THOMAS R STROUP,Republican,CLINTON,433
Elkhart,Township Board Member,TIM CUNNINGHAM,Republican,OSOLO,4714
Brown,Township Board Member,Tim Cunningham,Republican,WASHINGTON,1173
Elkhart,Township Board Member,TIM STUTSMAN,Republican,HARRISON,612
Clinton,Township Board Member,Timothy A Wyrick,Republican,JOHNSON,85
Carroll,Township Board Member,Tina Albaugh,Republican,MONROE,695
Brown,Township Board Member,Tina McCormack,Republican,HAMBLEN,1161
DeKalb,Township Board Member,Todd Bishop,Republican,UNION,2842
Decatur,Township Board Member,TOM CARROLL,Republican,FUGIT,434
Cass,Township Board Member,Tom Lane,Republican,Clinton,139
Bartholomew,Township Board Member,Tom R. Finke,Republican,FLATROCK,385
Adams,Township Board Member,TONY  HEISER,Republican,ST MARYS TWP,263
Clinton,Township Board Member,Travis Kramer,Republican,JOHNSON,75
Adams,Township Board Member,TRISHA P MOSER,Republican,MONROE TWP,724
DeKalb,Township Board Member,Troy A Stahly,Republican,UNION,2389
Daviess,Township Board Member,Troy Wininger,Republican,VAN BUREN,125
Daviess,Township Board Member,Valerie Williams,Republican,HARRISON,183
Elkhart,Township Board Member,VERN MILLER,Republican,OSOLO,4399
Crawford,Township Board Member,VIRGINIA A BELL,Republican,BOONE,24
Cass,Township Board Member,W. Edward (Ed) Smith,Republican,Jackson,525
Elkhart,Township Board Member,WAYNE D KLOTZ,Republican,LOCKE,500
Carroll,Township Board Member,Wayne Remaly,Republican,CLAY,278
Benton,Township Board Member,WENDY  BROST,Republican,GRANT,263
Allen,Township Board Member,William (Bill) Browne,Republican,ABOITE,9015
Daviess,Township Board Member,William C. Corbin,Republican,REEVE,177
Clinton,Township Board Member,William G Fultz,Republican,WASHINGTON,188
Cass,Township Board Member,William Haselby,Republican,Boone,334
Boone,Township Board Member,WILLIAM JEFF HOPPER,Republican,Jackson,597
Bartholomew,Township Board Member,William L. Erfmeier,Republican,CLIFTY,288
Clark,Township Board Member,William R Draper Jr,Republican,WASHINGTON,267
Clinton,Township Board Member,Zachary J Light,Republican,CENTER,1965
DeKalb,Township Board Member,Zachary M Lightner,Republican,UNION,2320
Allen,City-County or City Common Council Member,BARBARA A OCONNOR,Democratic,ZANESVILLE,24
Allen,City-County or City Common Council Member,JOHN E SCHUHMACHER,Democratic,ZANESVILLE,20
Allen,City-County or City Common Council Member,DAVID L FRICK,Republican,ZANESVILLE,28
Allen,City-County or City Common Council Member,DENNIS J KAMMERER Sr.,Republican,ZANESVILLE,22
Dubois,Town Clerk-Treasurer,Brittany L Schepers,Democratic,BIRDSEYE,100
Allen,Town Clerk-Treasurer,JULIE A CHRISTIAN,Democratic,ZANESVILLE,21
Delaware,Town Clerk-Treasurer,LAURA A JAROMIN,Democratic,YORKTOWN,2139
Benton,Town Clerk-Treasurer,CHRISTIE HALE ,Independent,Oxford,206
Benton,Town Clerk-Treasurer,JENIFER CRISP,Independent,Boswell,95
Boone,Town Clerk-Treasurer,JOHN GILLAN,Independent,Thorntown,130
Boone,Town Clerk-Treasurer,MIKADA DAVIS,Independent,Thorntown,280
Boone,Town Clerk-Treasurer,SHARI JOHNSON,Independent,Advance,98
Benton,Town Clerk-Treasurer,CHRISTINE M. BROST,Republican,Ambia,25
Benton,Town Clerk-Treasurer,DONNA MUSENBROCK,Republican,Boswell,143
Bartholomew,Town Clerk-Treasurer,Judy L. Nichols,Republican,ELIZABETHTOWN,63
Delaware,Town Clerk-Treasurer,LANCE TURNER,Republican,YORKTOWN,2916
Dearborn,Town Clerk-Treasurer,Rita Cutter Stevens,Republican,CLAY 1,265
Benton,Town Clerk-Treasurer,RUSSELL "RUSTY" HOAKS,Republican,Oxford,149
Allen,Town Clerk-Treasurer,Ryan Schwab,Republican,HUNTERTOWN,2252
Benton,Town Clerk-Treasurer,TREEVA SARLES,Republican,OTTERBEIN,175
Boone,"Judge, Town Court",DONALD G VAUGHN,Independent,Thorntown,369
Delaware,Town Council Member,BETH JOHNSON,Democratic,YORKTOWN,2250
Bartholomew,Town Council Member,Carroll D. Thompson,Democratic,Cf In Town,39
Bartholomew,Town Council Member,Chelsea A. Warriner  ,Democratic,HOPE,204
Dearborn,Town Council Member,Christina (Tina) Fortner ,Democratic,CLAY 1,112
Dubois,Town Council Member,Clyde Huff,Democratic,BIRDSEYE,0
Bartholomew,Town Council Member,Danny James,Democratic,Cf In Town,36
Cass,Town Council Member,Don Conn III,Democratic,ROYAL CENTER,77
Bartholomew,Town Council Member,Ed Stone,Democratic,Cf In Town,35
Delaware,Town Council Member,GARY S PRATER,Democratic,YORKTOWN,1622
Carroll,Town Council Member,Jason Burns,Democratic,FLORA,249
Bartholomew,Town Council Member,Jerry Bragg,Democratic,HOPE,231
Dubois,Town Council Member,Lisa A Huff,Democratic,BIRDSEYE,59
DeKalb,Town Council Member,Lucy La Hurreau,Democratic,TOWN OF HAMILTON,29
Carroll,Town Council Member,Mark Pinkard,Democratic,FLORA,225
Dubois,Town Council Member,Mary  Ann Cummings,Democratic,BIRDSEYE,93
DeKalb,Town Council Member,Mindy Bireley Gillen,Democratic,TOWN OF HAMILTON,40
Delaware,Town Council Member,PAUL N ASHCRAFT,Democratic,ALBANY,472
Delaware,Town Council Member,RICHARD E YENCER,Democratic,YORKTOWN,1744
Bartholomew,Town Council Member,Rick Mullins,Democratic,El In Town,38
Bartholomew,Town Council Member,Ron Hoffman,Democratic,TOWN OF EDINBURGH,15
Dubois,Town Council Member,Roy L Partenheimer,Democratic,BIRDSEYE,79
Bartholomew,Town Council Member,Shirley J. Nugent,Democratic,El In Town,34
Delaware,Town Council Member,THOMAS (TOM) C. STJOHN,Democratic,ALBANY,244
Elkhart,Town Council Member,WHITNEY PIERLE,Democratic,BRISTOL,278
Brown,Town Council Member,Anna Hofstetter,Independent,NASHVILLE,289
Brown,Town Council Member,Arthur Omberg,Independent,NASHVILLE,267
Boone,Town Council Member,BRUCE BURTNER,Independent,Thorntown,296
Daviess,Town Council Member,CAROL A KRYDER,Independent,Daviess,172
Brown,Town Council Member,Charles (Buzz) King,Independent,NASHVILLE,186
Boone,Town Council Member,DAVID R WILLIAMS,Independent,Thorntown,274
Brown,Town Council Member,David Rudd,Independent,NASHVILLE,285
Bartholomew,Town Council Member,Don McQueen,Independent,TOWN OF EDINBURGH,7
Daviess,Town Council Member,DOUGLAS L BENJAMIN,Independent,Daviess,277
Boone,Town Council Member,KEVIN L SMITH,Independent,Thorntown,122
Boone,Town Council Member,KOREN GRAY,Independent,Thorntown,313
Boone,Town Council Member,MATT JOHNSON,Independent,Advance,70
Boone,Town Council Member,MELODY FRY,Independent,Advance,71
Brown,Town Council Member,Mike (Possum) Roberts,Independent,NASHVILLE,254
Benton,Town Council Member,MIKE BREWER,Independent,Fowler,401
Brown,Town Council Member,Nancy Crocker,Independent,NASHVILLE,400
DeKalb,Town Council Member,Nancy Renner,Independent,TOWN OF HAMILTON,44
Benton,Town Council Member,PAUL L. TOLEN ,Independent,Boswell,133
Benton,Town Council Member,RANDY JONES,Independent,Oxford,193
Benton,Town Council Member,RICHARD WOELLNER,Independent,Oxford,100
Boone,Town Council Member,RICKY HAYDEN COMBS,Independent,Advance,45
Adams,Town Council Member,AGNES Ann SCHOCH,Republican,GENEVA,339
Elkhart,Town Council Member,ALEX COOK,Republican,WAKARUSA,437
Benton,Town Council Member,AMY J. CADE,Republican,Ambia,24
Benton,Town Council Member,AMY R. BROWN,Republican,OTTERBEIN,130
Elkhart,Town Council Member,ANNETTE L BROWN,Republican,WAKARUSA,460
Bartholomew,Town Council Member,Bonnie "BJ" Everroad,Republican,Cf In Town,28
Allen,Town Council Member,Brandon Seifert,Republican,HUNTERTOWN,1603
Dubois,Town Council Member,Bret D Eckert,Republican,BIRDSEYE,71
Dearborn,Town Council Member,Casey Finnegan,Republican,CLAY 1,260
Elkhart,Town Council Member,CATHY BURKE,Republican,BRISTOL,295
Bartholomew,Town Council Member,Charlie Bob Moore,Republican,Cf In Town,27
Allen,Town Council Member,Christopher (Chris) Adams,Republican,LEO-CEDARVILLE,862
Allen,Town Council Member,Claude Schrock,Republican,GRABILL,280
Cass,Town Council Member,Clayton Freels,Republican,ROYAL CENTER,172
Bartholomew,Town Council Member,Clyde Compton,Republican,HOPE,207
Cass,Town Council Member,Cory M Harmon,Republican,ROYAL CENTER,244
Delaware,Town Council Member,DANIEL FLANAGAN,Republican,YORKTOWN,2832
Carroll,Town Council Member,Darrell Yoder,Republican,FLORA,406
Benton,Town Council Member,DAVID G. FREEMAN,Republican,Oxford,160
Cass,Town Council Member,Dick Case,Republican,WALTON,233
Allen,Town Council Member,Gary Grant,Republican,HUNTERTOWN,1664
Allen,Town Council Member,Gregory V Peck,Republican,LEO-CEDARVILLE,865
Benton,Town Council Member,JACKEY APACHE,Republican,OTTERBEIN,154
Carroll,Town Council Member,Jacob D. "Jake" Adams,Republican,FLORA,367
Benton,Town Council Member,JASON FISHER ,Republican,Fowler,453
Clinton,Town Council Member,JENNIFER BOWMAN,Republican,PRECINCT 25,146
Clinton,Town Council Member,JERRY FAUCETT,Republican,PRECINCT 25,172
DeKalb,Town Council Member,Jess Lee Jessup,Republican,WATERLOO,333
Adams,Town Council Member,JIM TIMMONS,Republican,GENEVA,345
Benton,Town Council Member,JUSTIN W. BRUMMETT,Republican,Oxford,219
Cass,Town Council Member,Kelley S Magee,Republican,ROYAL CENTER,170
Benton,Town Council Member,LINDA K. BROUILLETTE,Republican,Fowler,468
Delaware,Town Council Member,LON FOX,Republican,YORKTOWN,2623
Bartholomew,Town Council Member,Lou K.,Republican,HOPE,171
Bartholomew,Town Council Member,Marshall Ryan Piercefield,Republican,TOWN OF EDINBURGH,33
Dearborn,Town Council Member,Mary Lou Powers,Republican,CLAY 1,273
Benton,Town Council Member,MATT SHUEE,Republican,Boswell,109
Allen,Town Council Member,Michael J Aker,Republican,HUNTERTOWN,1678
Benton,Town Council Member,MICHAEL SANDERS,Republican,Fowler,403
Allen,Town Council Member,Michael Stamets,Republican,HUNTERTOWN,1590
DeKalb,Town Council Member,Nathan Diehl,Republican,WATERLOO,360
Allen,Town Council Member,Patricia M Freck,Republican,HUNTERTOWN,1712
Elkhart,Town Council Member,"RAYMOND DEAN RENTFROW, JR",Republican,BRISTOL,270
Delaware,Town Council Member,RICH LEE,Republican,YORKTOWN,3223
